mean,median,var,std,skewness,kurtosis,zerocrossrate,NA,peak2peak,activity,mobility,complexity,mean_power,median_power,variance_power,std_power,skewness_power,kurtosis_power,delta_power,theta_power,alpha_power,beta_power,gamma_power,peak_frequency,theta_alpha_ratio,beta_alpha_ratio,theta_beta_ratio,gamma_delta_ratio,ratio_one,ratio_two,ratio_three,label
0.002473198,-0.130757182,9.48679048,3.080063389,0.142925549,3.89312835,0.234114583,0,28.04225054,9.48679048,0.65616392,1.949857454,670.5992316,89.57729175,3712800.575,1926.862884,1926.862884,32.41786312,19107.95735,24926.1608,8487.024023,7323.457872,4712.143675,4,2.936973046,0.862900571,3.403605405,0.246606353,4.562487476,2.113356509,0.436151827,1
-0.01233723,-0.341935551,49.28832792,7.020564644,0.149891363,2.830386492,0.229947917,0,43.61273167,49.28832792,0.725805868,1.819388935,2979.680043,623.2203018,25297768.05,5029.688663,5029.688663,7.104585166,49408.25139,73139.10405,55119.75793,40144.61883,40700.84529,3,1.32691265,0.728316312,1.821890609,0.823766155,3.194920408,1.346346518,0.7734335,1
-0.001799559,0.150145751,12.29381267,3.506253366,-1.193227908,11.21143293,0.210677083,0,41.18474926,12.29381267,0.473724146,2.605102052,194.8780972,74.23278895,100195.1792,316.5362209,316.5362209,11.89348807,2522.5295,4031.692208,2983.347071,3831.929821,5167.970398,4,1.351398987,1.284439836,1.052131014,2.048725455,1.83068052,1.029310972,1.634598979,1
-0.006815718,-0.157387182,33.46883887,5.785225914,-0.071427046,3.330174095,0.192447917,0,42.1040774,33.46883887,0.628891068,1.997647432,1314.702563,229.3502677,8379484.747,2894.733968,2894.733968,23.46244129,30025.63768,6915.686551,20499.08621,25003.60514,23549.20939,3,0.337365602,1.219742426,0.276587577,0.784303389,1.096432798,0.602486841,0.960971398,1
-0.00813109,-0.059910319,44.85712244,6.697546001,-0.106992114,4.219518454,0.16953125,0,58.83234791,44.85712244,0.543120693,2.297922469,1207.589703,499.0953733,5122396.685,2263.271235,2263.271235,17.96821884,22259.61376,19501.55443,13243.63556,20731.92878,15272.3538,3,1.472522733,1.565425799,0.940653165,0.686101474,1.579456998,0.963786493,1.014112321,1
-0.010150549,-0.218527359,26.27905948,5.126310513,0.091180484,3.260549545,0.20078125,0,38.22661392,26.27905948,0.628609396,2.048317797,983.4981743,404.6768692,1459977.092,1208.295118,1208.295118,4.292387139,13133.16722,7423.048857,8725.777319,21355.4362,35478.83376,2,0.850703449,2.447396423,0.347595282,2.701468211,0.756192757,0.536840915,2.600046395,1
-0.00282695,0.030452825,23.07791308,4.803947656,0.174944379,3.52678233,0.216927083,0,34.67201202,23.07791308,0.639109491,2.037431664,1365.767855,235.6958151,7546756.701,2747.136091,2747.136091,9.625016054,19209.17188,26164.60143,33923.13213,18417.15919,16918.4675,3,0.77129085,0.542908571,1.420664347,0.880749446,3.262595113,1.148020617,0.665049772,1
-0.002471845,0.071614307,14.15753821,3.762650424,-0.439255932,4.569476846,0.21796875,0,31.57646772,14.15753821,0.656856231,2.044868328,471.2965044,140.3781239,893062.819,945.0200098,945.0200098,24.09285961,10983.8618,4732.914537,7202.663087,7540.200869,11871.90377,3,0.657106195,1.046862914,0.627690776,1.080849703,1.582925685,0.809583379,1.067389441,1
-0.004403348,-0.245228479,36.92390735,6.076504534,0.356525735,3.673267935,0.186197917,0,47.13430385,36.92390735,0.577953489,2.110557839,2304.617113,256.6491533,33743123.36,5808.883142,5808.883142,16.36746343,71907.16313,44222.56553,10333.33563,31764.48289,8346.259143,3,4.279602164,3.073981531,1.392201651,0.116069927,1.71751265,1.295931787,0.487724936,1
-0.007522582,-0.17340781,22.54056442,4.74769043,0.207510346,3.272654001,0.197135417,0,34.67765387,22.54056442,0.627446273,1.965420006,1396.062807,95.78683522,14584129.91,3818.917374,3818.917374,23.58634066,46300.84044,30496.20067,4485.205966,19256.0192,5442.88857,3,6.799286567,4.293229641,1.583723009,0.117554855,1.816647889,1.473445721,0.486332556,1
-0.0044885,0.060575303,8.829792274,2.971496639,0.100609866,3.08166551,0.24921875,0,19.51596915,8.829792274,0.736573239,1.799289389,535.5416889,127.1649487,2534499.248,1592.01107,1592.01107,29.71945866,19565.50217,2777.962735,6363.43618,6150.102315,5267.941591,3,0.436550734,0.966475052,0.451693743,0.269246429,1.486381599,0.730520701,0.440359098,1
-0.005564178,0.04342211,12.94608233,3.598066471,0.029562297,3.031708524,0.198177083,0,25.32354942,12.94608233,0.62665873,2.010563914,998.7427344,89.44023678,12221244.54,3495.889664,3495.889664,41.689826,42119.29472,14628.75662,2931.533894,10814.56864,3181.833352,3,4.990137296,3.689047793,1.352689793,0.075543367,1.623762454,1.27747414,0.310680234,1
-0.0037842,-0.030805563,12.46765787,3.530957075,0.041090218,3.359699329,0.22890625,0,25.15103562,12.46765787,0.661981686,1.889785877,562.1418788,105.6418237,1656157.735,1286.917921,1286.917921,22.30875841,15753.42538,9020.377737,8037.477364,6086.115229,6345.670733,3,1.12228966,0.757217091,1.482124047,0.402812124,2.802749284,1.207756099,0.522543684,1
-0.001616354,-0.170113202,17.29161881,4.158319229,0.216726564,3.102684124,0.196614583,0,30.24624946,17.29161881,0.601177225,2.072208308,1056.416849,159.6653618,7607717.705,2758.209148,2758.209148,16.67078253,35299.94951,22188.41936,5325.905741,12325.41669,5198.898674,3,4.166130689,2.314238608,1.80021657,0.147277793,2.232324131,1.558768484,0.431358682,1
-0.005691199,-0.213023528,17.2907676,4.158216877,0.397750043,3.42896275,0.205989583,0,31.28493517,17.2907676,0.622139625,2.032899391,926.8566639,129.0435747,5468303.808,2338.440465,2338.440465,13.68387428,24276.64314,26762.44655,4630.852037,11089.96106,5700.637559,5,5.779162526,2.394799267,2.413213753,0.234819844,2.830785285,1.996925884,0.580838932,1
-0.003873633,-0.124246388,9.485888882,3.079917025,-0.002304363,3.189610927,0.24140625,0,23.28806896,9.485888882,0.75632705,1.738392643,599.9565002,82.78602113,3058002.453,1748.714515,1748.714515,37.20330459,21425.0363,7118.891507,5029.294889,9230.760699,4766.636172,3,1.415485006,1.83539858,0.771213959,0.222479724,1.316054743,0.851903159,0.529115507,1
0.000214345,-0.087566753,14.35138136,3.788321707,0.144040305,3.105166725,0.17578125,0,25.73876831,14.35138136,0.61125186,2.00849016,711.7902369,111.2764179,1994124.195,1412.134623,1412.134623,8.159914255,15190.21981,14325.29718,14404.88673,9033.445828,6778.087425,3,0.994474823,0.627109813,1.585806507,0.446213913,3.180423556,1.225777637,0.534261745,1
0.001791269,-0.069269486,11.55265506,3.398919691,0.104481822,3.661661,0.20859375,0,25.65863127,11.55265506,0.599805594,2.126758288,430.233708,70.64956412,709004.9267,842.0243029,842.0243029,9.754168687,9321.553538,9019.32499,8692.606972,4584.156142,4492.594267,4,1.037585735,0.527362638,1.967499516,0.481957675,3.863727895,1.334054981,0.503867522,1
-0.010958816,-0.178694977,136.8133686,11.69672469,0.199880922,3.215395612,0.21796875,0,86.83364419,136.8133686,0.674482981,1.961810571,5280.546289,870.7876987,141300497.1,11886.98856,11886.98856,14.54421719,134135.6854,138098.701,22690.14117,64737.26355,59362.03661,3,6.086286547,2.85310096,2.133218079,0.442552155,2.483713912,1.839112606,0.79131928,1
-0.000372982,-0.117888519,16.65261266,4.080761285,0.280914649,3.857931695,0.19140625,0,33.28237617,16.65261266,0.618256038,2.040196085,869.6888664,178.8312857,3927779.499,1981.862634,1981.862634,12.30447423,18955.38315,24149.09318,3880.511411,12006.03928,7155.966719,5,6.22317283,3.093932218,2.011412142,0.377516332,2.334625428,1.76436063,0.839117817,1
-0.005259134,-0.281588048,119.4302815,10.92841624,0.267810154,4.18928979,0.20234375,0,100.2008759,119.4302815,0.58835016,2.117857922,4012.452107,478.0967635,109232104.6,10451.41639,10451.41639,25.14659025,72631.55909,128924.1864,9223.916673,63546.10357,27507.97657,5,13.97716295,6.889275546,2.028829136,0.378733114,2.173982279,1.898420566,1.112376164,1
0.001991419,-0.110612154,12.67897271,3.560754515,0.092136212,2.836658739,0.174739583,0,24.75985326,12.67897271,0.603721386,2.048978079,1049.024485,98.93647535,9350298.225,3057.825735,3057.825735,26.29250499,37402.86328,10259.51495,17932.59251,6803.234572,5721.802108,3,0.572115546,0.379378195,1.508034868,0.152977649,4.143927004,1.139727706,0.226347402,1
-0.000425304,-0.241301094,89.64390282,9.46804641,0.111061087,2.987481652,0.173697917,0,62.94394773,89.64390282,0.583109021,2.080480052,8033.30712,512.8577189,665459206.4,25796.49601,25796.49601,28.64078251,338592.5388,131536.7251,50180.3987,64114.58081,15175.87151,3,2.621277002,1.277681773,2.051588319,0.044820455,2.83425582,1.589895939,0.203950545,1
-0.00504461,-0.402995851,50.05141979,7.074702806,0.354764403,3.220542021,0.199739583,0,49.30752683,50.05141979,0.598832646,2.109100858,2922.249283,349.337651,59333311.37,7702.811913,7702.811913,19.38134888,98685.49638,56318.96034,26154.87143,19091.46782,24581.42125,3,2.1532876,0.729939272,2.949954444,0.24908849,4.319931424,1.82277358,0.349829865,1
-0.001192246,0.000195587,5.687478406,2.384843476,-0.041742104,3.013344047,0.208072917,0,16.64952262,5.687478406,0.674018536,1.925981956,326.8929902,85.044639,829237.8195,910.624961,910.624961,39.37930062,10974.06566,3173.476356,2395.152248,5099.919652,4692.595106,3,1.324958094,2.129267422,0.622260069,0.427607712,1.091905164,0.742972006,0.732467286,1
-0.010589,-0.479845702,89.8869507,9.480872887,0.107435997,2.94887537,0.198177083,0,63.6475787,89.8869507,0.660726333,1.991153175,4970.934678,974.03976,254020859.4,15938.03185,15938.03185,39.05510477,193800.498,75816.40619,15259.39549,45723.28075,64363.75861,3,4.968506533,2.996401841,1.658157616,0.332113484,1.991891224,1.493470069,0.526581343,1
-0.002509708,-0.217222221,65.73322569,8.107602956,0.254700434,3.505684394,0.209114583,0,59.54304923,65.73322569,0.649621269,1.910422007,5657.097538,367.5862585,267432527.6,16353.36441,16353.36441,25.41145504,211570.214,97521.0971,31669.30097,56108.64505,24667.99015,3,3.079357425,1.771704563,1.738076138,0.116594816,2.302504328,1.471786524,0.332086812,1
-0.000767224,-0.416762713,96.71159752,9.834205485,0.142183863,2.9023902,0.362760417,0,62.19590702,96.71159752,1.019182847,1.317881238,4861.081834,1444.792885,88625034.57,9414.087028,9414.087028,16.02237,104242.1248,23770.27136,26557.67551,107108.1052,187000.6401,3,0.895043369,4.03303765,0.221927849,1.793906643,0.46987991,0.376520801,2.248541242,1
0.002507151,-0.071309002,10.71761651,3.273777102,0.227938934,2.990111903,0.221614583,0,21.45257142,10.71761651,0.683528478,1.856654002,565.5144779,148.4008543,1175977.354,1084.424896,1084.424896,12.04836856,3687.113315,10898.33798,16404.79604,7882.588383,7924.666115,9,0.664338524,0.480505113,1.382583671,2.14928738,3.463726976,1.124169385,0.786747253,1
-0.001487002,0.064438964,16.18818163,4.023453943,-2.321129623,32.28252322,0.18203125,0,67.86714119,16.18818163,0.407630604,3.104877669,140.6718931,39.9206934,117766.0557,343.1705928,343.1705928,24.39795903,1353.070854,4800.412693,1316.725849,1843.803649,1858.810116,6,3.645719189,1.400294261,2.603537907,1.373771455,3.31767352,1.935479022,1.386852325,1
0.000654861,0.238218579,56.56872461,7.521218293,-0.030369802,2.918037099,0.195052083,0,48.26445168,56.56872461,0.610344987,2.042436467,4434.66563,563.4525116,200142130.6,14147.15981,14147.15981,29.05734132,183393.3512,75122.50339,44936.87836,30371.12291,22593.84662,3,1.67173391,0.675861876,2.473484553,0.123198832,3.953076812,1.594244698,0.231966523,1
-0.007320579,-0.35005659,66.14303654,8.13283693,0.547208037,4.447866292,0.240364583,0,69.09852415,66.14303654,0.717730874,1.875714534,2269.270764,516.3686083,48001175.74,6928.288081,6928.288081,32.77007946,8629.417408,84839.37961,14858.16945,25466.87877,50409.58293,5,5.709948315,1.713998407,3.331361506,5.841597474,3.91479262,2.472347919,3.230492011,1
-0.00225244,0.042857328,4.772805748,2.184675204,-0.062432846,6.491621952,0.237760417,0,22.32675161,4.772805748,0.665408198,1.990190918,222.8254852,56.7131368,147612.8783,384.2042143,384.2042143,8.226775662,2687.271147,4195.856262,4558.547565,5019.083469,1476.17906,5,0.920437092,1.101026895,0.835980571,0.549322707,1.744223598,0.914046887,0.896415269,1
0.006864195,-0.063763614,7.870771734,2.805489571,-0.032518771,2.964788815,0.282552083,0,17.46346554,7.870771734,0.827761116,1.688578178,420.0532575,142.8518404,555309.8664,745.191161,745.191161,13.16213286,9004.303838,6309.305263,5499.547977,5661.057488,10034.70025,3,1.147240699,1.029367779,1.114510014,1.114433768,2.085980096,1.058083567,1.082178578,1
-0.002399483,-0.062178699,2.428738022,1.558440895,0.22842962,3.261303872,0.236197917,0,11.41715901,2.428738022,0.747234873,1.82632919,85.7839433,24.44762798,23078.78274,151.9170259,151.9170259,17.80827827,1644.608648,831.1055836,1143.713769,1684.631711,1713.811267,3,0.726672709,1.472948701,0.493345565,1.042078472,1.172255835,0.698224233,1.218812773,1
0.001062598,-0.051738558,28.80714796,5.367229077,0.033441166,3.481684668,0.232552083,0,39.49015599,28.80714796,0.744924208,1.792867749,2107.300381,172.9363839,55773392.13,7468.15855,7468.15855,34.89390736,93288.17071,17941.77368,15639.74831,12125.97728,25637.53316,3,1.147190691,0.775330717,1.479614654,0.274820837,2.769386848,1.20945955,0.346683484,1
0.002573367,-0.222088781,30.08104935,5.484619345,0.115067917,3.401924522,0.19453125,0,40.34920368,30.08104935,0.618741031,2.040722258,1797.636996,299.7429125,12205774.97,3493.676426,3493.676426,9.264754944,33246.73649,22770.92716,36525.41258,26701.90551,13106.4214,2,0.623426967,0.731050072,0.852782853,0.39421678,2.22067821,0.937827849,0.570547524,1
-0.003286011,0.056016747,11.18666574,3.344647327,-0.049991682,3.04806491,0.251302083,0,23.12977545,11.18666574,0.763053355,1.791461055,582.7113365,161.1844622,1331378.405,1153.853719,1153.853719,10.92517051,10108.1592,15287.36292,8097.440623,7221.158705,6739.904716,5,1.887925288,0.891782853,2.117023535,0.666778647,3.238372747,1.526562778,0.766855449,1
0.005851882,0.104682377,10.52495911,3.244219337,0.014557554,2.888355558,0.27265625,0,20.74337666,10.52495911,0.824724755,1.659997917,447.6801471,225.4536013,341787.5053,584.6259533,584.6259533,4.73926148,1868.89871,5960.290264,6800.438946,10043.62791,15852.88595,6,0.876456698,1.476908768,0.593439972,8.482474657,1.270529865,0.757580062,2.987138681,1
-0.00358078,0.011518853,8.005031838,2.829316497,-0.024127943,3.04289043,0.369010417,0,18.90489442,8.005031838,1.082924192,1.311776704,439.9023595,130.2104779,488333.5518,698.8086661,698.8086661,7.109374379,5336.024895,1693.53333,1787.855295,11252.86652,26423.90903,30,0.947242954,6.294058893,0.150497949,4.951983836,0.309377937,0.266962878,5.288799719,1
0.003533928,0.04008374,30.78940421,5.548820074,-0.516792844,11.6198813,0.187239583,0,70.94398467,30.78940421,0.406518412,2.793936866,535.6514067,105.3679576,1967566.609,1402.699757,1402.699757,26.16970725,17492.3515,4093.934136,3020.592562,8506.424009,5229.030523,3,1.355341395,2.816144129,0.481275579,0.298932395,0.83637104,0.617204517,0.669599375,1
-0.001356564,0.397851166,176.4767678,13.28445587,-0.486656097,14.97277276,0.14296875,0,179.1802929,176.4767678,0.318214398,2.84655625,6633.574443,667.3997161,467025288.2,21610.76788,21610.76788,26.61529711,282647.7275,168106.46,24652.53771,44036.65711,16921.33392,3,6.819032668,1.786293063,3.817421009,0.059867221,4.377239563,2.806249196,0.198366217,1
0.010969941,0.14251704,59.89902882,7.739446286,-0.288896053,6.231946393,0.202864583,0,73.43949986,59.89902882,0.50200635,2.477410678,1544.972798,337.6889794,19236986.28,4385.998892,4385.998892,35.72981068,52309.24315,14054.08301,18396.61155,14917.74558,19938.77728,3,0.763949544,0.810896373,0.942105021,0.381171206,2.175308219,0.974075364,0.492979301,1
0.022520019,0.326712125,92.47061218,9.61616411,-0.081847486,4.526755321,0.24453125,0,78.79880734,92.47061218,0.615260539,2.192301473,2754.259808,1070.250513,31300155.18,5594.654161,5594.654161,17.36420018,81839.88569,35360.29553,19936.01931,41248.87831,68209.45013,3,1.773688869,2.069062919,0.857242596,0.833449968,1.340553176,0.903757577,1.075483715,1
0.004087304,0.09762851,80.65358217,8.980733944,-0.496613846,8.836656782,0.16953125,0,106.8956539,80.65358217,0.432706765,2.451732349,2905.818786,397.1829385,71920090.13,8480.571333,8480.571333,33.02048153,102226.8568,61911.07254,16770.84577,28828.57414,13295.34469,3,3.691589166,1.718969606,2.147559301,0.130057258,2.729303153,1.725502615,0.353989345,1
-0.00900194,-0.125245265,34.12212176,5.841414363,0.44096954,9.765884169,0.181510417,0,69.5064715,34.12212176,0.429178487,2.769427613,473.1156496,147.2106781,959915.1752,979.7526092,979.7526092,16.2017159,10982.74576,5687.461439,5801.340257,5679.034936,7399.673531,3,0.980370257,0.978917747,1.001483791,0.673754423,2.023020077,1.000733992,0.779232688,1
-0.002764416,0.398885724,70.58432241,8.401447638,-0.382358191,7.294793716,0.15390625,0,82.34830477,70.58432241,0.385662242,2.690880498,1169.141805,248.095523,10524645.73,3244.171038,3244.171038,33.24031058,38774.21663,23601.75288,10596.47591,9519.34692,12058.83787,3,2.227320959,0.898350263,2.479345808,0.311001457,3.592497372,1.700066116,0.437064657,1
0.000216456,0.085667983,20.12745706,4.486363456,-0.295255232,5.580699018,0.203385417,0,42.77418011,20.12745706,0.568234267,2.145111547,810.1680309,214.3117846,4079979.203,2019.89584,2019.89584,20.73476527,23779.01287,12267.23313,6704.190497,7540.536078,9533.26464,3,1.829785883,1.124749674,1.626838331,0.400910866,2.515925052,1.331820834,0.5601052,1
0.00412918,0.090733829,42.55001317,6.523037113,0.120982224,5.050001202,0.181510417,0,63.0013746,42.55001317,0.542895946,1.939890203,1556.924803,418.3821347,24926433.02,4992.637882,4992.637882,46.3272306,56590.475,14570.6575,9535.664509,18672.90928,18093.69778,3,1.528017003,1.958217937,0.780309982,0.319730446,1.290978371,0.854574293,0.556007161,1
-0.003918229,-0.046181345,15.27899997,3.90883614,0.449272558,8.644916413,0.183072917,0,44.57229545,15.27899997,0.457064994,2.448676559,248.8958159,103.6991844,352423.3506,593.6525504,593.6525504,24.62291066,7260.488063,1897.097692,2528.63098,3141.105963,4174.465967,2,0.750246955,1.24221604,0.603958515,0.57495666,1.408971465,0.780588009,0.747316679,1
0.000286973,-0.085562258,13.28817148,3.64529443,0.456085903,14.50501681,0.194010417,0,48.85971522,13.28817148,0.425595203,2.875100063,208.803338,51.5683363,254248.759,504.2308589,504.2308589,14.09034855,6285.647327,6046.052509,741.7101749,1808.572321,2570.343148,3,8.151502721,2.438381436,3.342997368,0.408922584,3.753105477,2.661572863,0.62312405,1
-0.005029882,-0.101096187,20.31422445,4.507130401,0.216403987,4.570778877,0.17734375,0,37.06860991,20.31422445,0.518817214,2.304786775,1103.131597,122.2747896,15648490.67,3955.81732,3955.81732,37.29773408,49338.00159,12612.13933,6155.738572,7044.569148,4043.569804,3,2.048842586,1.144390566,1.790335089,0.081956498,2.664162635,1.421775788,0.199808824,1
-0.000179135,0.176275557,34.51184207,5.87467804,-1.178410811,18.13812954,0.192447917,0,82.12822783,34.51184207,0.36993481,2.964359542,388.6318761,69.14268941,1677799.979,1295.299185,1295.299185,32.17763248,17166.62974,4698.791673,1860.478518,2324.373196,4511.483566,3,2.525582332,1.249341593,2.021530657,0.262805433,2.821952259,1.567384137,0.359269347,1
-0.00150379,0.207903981,31.37547523,5.601381547,-0.11885073,3.298878337,0.19609375,0,43.8583904,31.37547523,0.636134901,1.800510481,985.5915585,365.2405378,3393475.946,1842.138959,1842.138959,16.55711704,12571.1521,16146.92147,13528.78806,19117.27978,21895.09917,5,1.19352313,1.413081474,0.844624427,1.741693919,1.552297705,0.90901329,1.571359118,1
-0.003608592,0.249286129,31.93788291,5.651361156,-0.383430072,5.752524574,0.16328125,0,56.02558237,31.93788291,0.462171951,2.218083147,443.6749851,116.8263468,1264954.425,1124.701927,1124.701927,28.77176077,3437.339393,15872.54654,4888.608571,5757.703652,5303.935587,5,3.246843413,1.177779642,2.756749478,1.543035173,3.605804738,1.95007949,1.32857415,1
0.003056709,0.052374817,18.92314891,4.350074587,-0.169878192,3.98143134,0.197135417,0,37.98262641,18.92314891,0.585098803,1.99595376,763.6974965,201.7487929,5717926.138,2391.218547,2391.218547,48.44819984,26022.27043,7160.18699,7010.279106,10825.81854,9985.077139,3,1.021384011,1.544277821,0.661399132,0.383712757,1.308951008,0.794482424,0.63001179,1
0.011984332,0.110497161,19.53589364,4.419942719,-0.284549989,3.644421152,0.229427083,0,32.30988902,19.53589364,0.667486192,1.98936806,1011.8464,210.3302971,5965329.538,2442.402411,2442.402411,22.97269564,31282.04598,7188.544828,10938.57741,9250.447162,20990.90787,3,0.657173649,0.845671865,0.777102415,0.671020939,1.959594161,0.897870136,0.716269742,1
0.002722692,0.07028293,7.097480001,2.664109608,-0.078187521,3.439555218,0.211197917,0,20.43795074,7.097480001,0.695903248,1.853969578,299.1658171,76.10002783,584711.8143,764.6645109,764.6645109,23.34886532,8890.415139,6915.229839,1928.610076,4557.371396,4484.318584,3,3.585602878,2.363034111,1.517372458,0.504399234,1.940557209,1.36353148,0.835721315,1
0.008313103,0.140596775,26.33628514,5.131889042,-0.555865739,8.874622443,0.159114583,0,61.21022424,26.33628514,0.442625299,2.470871794,1389.529495,134.5374923,23696530.25,4867.908201,4867.908201,38.34687496,61295.4561,21067.09443,8846.602374,9288.584399,4248.179682,3,2.381376888,1.049960652,2.268062982,0.0693066,3.220479625,1.649483801,0.192990687,1
0.001053841,-0.025056744,9.065160909,3.010840565,-0.406823263,9.818164559,0.204427083,0,37.88443188,9.065160909,0.533476547,2.297453973,221.9064846,34.59578138,415927.2455,644.9242169,644.9242169,32.86393003,7530.035271,4422.663036,1138.028322,2019.818935,2133.204249,3,3.886250414,1.774840658,2.189633416,0.28329273,2.753064277,1.760912072,0.479117757,1
0.007140619,-0.081455071,9.79996125,3.130488979,0.03775421,3.180718139,0.20703125,0,24.02076151,9.79996125,0.629453016,2.072926974,481.9494635,102.2714797,843958.3278,918.6720458,918.6720458,9.416729312,7194.970107,9193.580534,11043.23272,2566.126821,7775.60938,10,0.832508086,0.232370981,3.582668035,1.080700721,7.886131382,1.486977634,0.567037021,1
0.010662866,0.087768578,16.04870006,4.006082882,-0.268863454,3.960992017,0.18203125,0,33.10387212,16.04870006,0.595863418,2.081865197,606.4636162,91.60947055,4254947.118,2062.752316,2062.752316,42.15072499,25157.07497,6701.604179,4532.072463,4607.224871,7447.928287,3,1.478706317,1.016582349,1.454585866,0.296057006,2.438274006,1.229161962,0.406045784,1
0.006912467,0.123466739,7.944096398,2.818527346,-0.084309595,2.952133592,0.192447917,0,18.35322779,7.944096398,0.56573322,2.198847284,696.4303625,105.3132024,7522615.356,2742.73866,2742.73866,30.70995217,33553.67087,2157.025775,2955.651952,5153.10725,4899.031878,3,0.729796948,1.743475664,0.418587402,0.146005839,0.992154341,0.630512955,0.275330747,1
-0.002083729,0.117607487,11.68667453,3.418577852,-0.189493148,3.233926608,0.17734375,0,23.90182318,11.68667453,0.556279367,2.042700394,614.6791635,104.4746112,4927188.613,2219.727148,2219.727148,41.9577677,26372.94687,11625.66499,1921.83537,4963.932056,4732.506226,3,6.049251237,2.582912217,2.34202742,0.179445484,2.729187307,1.967464121,0.342693512,1
-0.005941088,0.004581135,8.553173423,2.924580897,-0.294302933,5.419099608,0.226822917,0,27.42552472,8.553173423,0.592074122,2.112995502,184.4047244,66.48467924,124011.0449,352.1520196,352.1520196,26.42428775,4796.746847,1837.749004,1292.41316,2224.226847,6622.698199,2,1.421951633,1.720987463,0.826241715,1.380664523,1.407303472,0.890100254,1.45289745,1
-0.003286642,0.003797116,13.9303248,3.732335033,-0.236295418,4.188441099,0.176822917,0,32.9298515,13.9303248,0.575839275,1.966466743,344.5934894,116.9860049,350404.6977,591.9499115,591.9499115,19.24717919,5622.723671,4474.484515,4051.776235,8502.608112,4559.763645,3,1.10432666,2.098489062,0.526248471,0.810952825,1.00278181,0.679146067,1.350185734,1
0.021161036,0.019679805,41.31102938,6.427365664,-0.280495953,4.065281303,0.187760417,0,50.7639747,41.31102938,0.530103415,2.242449457,2272.850081,357.3831471,55380258.1,7441.791323,7441.791323,35.51606216,95403.26015,22137.92484,22201.31909,19938.94262,8806.321449,3,0.997144573,0.898097205,1.110285799,0.092306295,2.223751017,1.052182453,0.244423,1
0.000241586,-0.082724089,8.778074813,2.962781601,0.120687412,3.128088331,0.209114583,0,21.55466111,8.778074813,0.66270182,1.852269331,329.4025689,163.5410727,290869.4559,539.3231461,539.3231461,18.35273172,6444.96518,3145.339789,3370.663096,6747.80942,9173.799472,3,0.933151638,2.001923428,0.466127538,1.423405591,0.965647143,0.643971002,1.622067222,1
-0.001446861,-0.022463507,6.166091238,2.483161541,-0.578931531,6.880573263,0.19765625,0,25.74339205,6.166091238,0.548407443,2.202181447,135.4056314,26.57615821,78431.29426,280.055877,280.055877,12.21075068,2875.473884,1685.683295,1643.887665,966.2711523,3248.323532,2,1.02542487,0.58779634,1.744524083,1.129665462,3.445793608,1.275620065,0.932564177,1
0.003094196,0.089044369,3.838957781,1.959325849,-0.32752454,4.166727309,0.243489583,0,16.92683658,3.838957781,0.708586063,1.858162626,259.9973003,49.0629436,706603.4256,840.5970649,840.5970649,36.40621315,10193.73556,1760.132719,1992.206023,2442.42051,2932.032611,3,0.883509386,1.225987916,0.720650974,0.287630829,1.536319699,0.846145378,0.441037164,1
0.005293163,0.076338377,28.68840415,5.356155725,-0.076434581,4.193844064,0.225260417,0,43.35815026,28.68840415,0.6381691,1.999710866,848.444037,260.1092274,2148689.39,1465.840847,1465.840847,15.04492631,16608.69011,9173.674135,11333.15976,13797.80578,22092.78402,3,0.809454233,1.217472097,0.66486471,1.330194246,1.48623877,0.815998648,1.284474362,1
0.00061479,0.008442476,36.02961632,6.002467519,-0.086983678,3.519253493,0.209114583,0,48.06505447,36.02961632,0.637530045,1.896523696,921.9564517,262.6358745,3994237.139,1998.558765,1998.558765,22.25747232,16079.95572,8347.68722,14663.93564,20922.14459,14831.00727,3,0.569266493,1.426775534,0.398988124,0.922328862,1.09986922,0.646646742,1.162935149,1
-0.006510057,-0.059726992,23.56624158,4.854507347,0.076961278,3.336749802,0.210677083,0,39.27460736,23.56624158,0.691996529,1.805942874,854.5972899,252.2082445,2362954.546,1537.190472,1537.190472,9.860531928,15476.75049,14189.52324,18602.45356,11805.12001,13646.47194,2,0.762776974,0.63460016,1.201980431,0.881740127,2.777775811,1.078414781,0.746836455,1
-0.002778355,0.241110057,15.05772063,3.880427892,-0.221327144,3.866836713,0.175260417,0,29.30092124,15.05772063,0.553209298,2.081104858,688.5412266,64.56959444,4019280.645,2004.814367,2004.814367,25.83825913,24253.30759,18352.47313,5221.604348,7038.450203,6663.13998,4,3.514719214,1.347947821,2.607459398,0.274731187,3.349327878,1.922836263,0.464856018,1
-0.002738235,0.193411051,15.71359193,3.964037327,-0.241984654,3.426481119,0.186197917,0,27.52580721,15.71359193,0.564154607,2.054715827,781.1546321,119.7583702,6880831.095,2623.133831,2623.133831,27.63200601,32723.72514,17508.07738,5675.767291,9469.538675,7321.610539,3,3.084706697,1.668415597,1.848883877,0.223740131,2.448254922,1.530761063,0.437275291,1
0.001719215,0.059432341,29.2852016,5.411580323,-0.137320528,4.276629382,0.17890625,0,47.25562493,29.2852016,0.526978549,2.063270359,869.2417491,116.307909,3711096.896,1926.420747,1926.420747,12.89502292,19737.05747,17757.02621,13804.99513,18636.30861,4185.749052,4,1.286275442,1.349968502,0.952818854,0.212075638,1.693576878,0.972896207,0.680401344,1
